ds,y
2023-01-12 02:17:27.309999872,86.85609
2023-01-12 02:18:27.309999872,86.86763
2023-01-12 02:19:27.312999936,86.8409
2023-01-12 02:20:27.309999872,86.86836
2023-01-12 02:21:27.309999872,86.83248
2023-01-12 02:22:27.309999872,86.8128
2023-01-12 02:23:27.309999872,86.85588
2023-01-12 02:24:27.309999872,86.86219
2023-01-12 02:25:27.309999872,86.82652
2023-01-12 02:26:27.309999872,86.86255
2023-01-12 02:27:27.312000000,86.83781
2023-01-12 02:28:27.309999872,86.83235
2023-01-12 02:29:27.309999872,86.83591
2023-01-12 02:30:27.312000000,86.82506
2023-01-12 02:31:27.309999872,86.82443
2023-01-12 02:32:27.309999872,86.83297
2023-01-12 02:33:27.309999872,86.802444
2023-01-12 02:34:27.309999872,86.83929
2023-01-12 02:35:27.309999872,86.85944
2023-01-12 02:36:27.316999936,86.82956
2023-01-12 02:37:27.309999872,86.83649
2023-01-12 02:38:27.309999872,86.84309
2023-01-12 02:39:27.309999872,86.825775
2023-01-12 02:40:27.309999872,86.82539
2023-01-12 02:41:27.309999872,86.84868
2023-01-12 02:42:27.309999872,86.85073
2023-01-12 02:43:27.309999872,86.823875
2023-01-12 02:44:27.309999872,86.845634
2023-01-12 02:45:27.309999872,86.8309
2023-01-12 02:46:27.309999872,86.80371
2023-01-12 02:47:27.309999872,86.83196
2023-01-12 02:48:27.309999872,86.81722
2023-01-12 02:49:27.309999872,86.82012
2023-01-12 02:50:27.309999872,86.83484
2023-01-12 02:51:27.309999872,86.81966
2023-01-12 02:52:27.309999872,86.82258
2023-01-12 02:53:27.309999872,86.80209
2023-01-12 02:54:27.309999872,86.804436
2023-01-12 02:55:27.309999872,86.83269
2023-01-12 02:56:27.309999872,86.82565
2023-01-12 02:57:27.309999872,86.8251
2023-01-12 02:58:27.309999872,86.81747
2023-01-12 02:59:27.309999872,86.83579
2023-01-12 03:00:27.309999872,86.85102
2023-01-12 03:01:27.309999872,86.80938
2023-01-12 03:02:27.309999872,86.84514
2023-01-12 03:03:27.309999872,86.83633
2023-01-12 03:04:27.309999872,86.82816
2023-01-12 03:05:27.309999872,86.8438
2023-01-12 03:06:27.309999872,86.84534
2023-01-12 03:07:27.309999872,86.82854
2023-01-12 03:08:27.309999872,86.82288
2023-01-12 03:09:27.309999872,86.810844
2023-01-12 03:10:27.309999872,86.82626
2023-01-12 03:11:27.309999872,86.838715
2023-01-12 03:12:27.309999872,86.84645
2023-01-12 03:13:27.309999872,86.820145
2023-01-12 03:14:27.309999872,86.81689
2023-01-12 03:15:27.309999872,86.82412
2023-01-12 03:16:27.309999872,86.82074
2023-01-12 03:17:27.309999872,86.8097
2023-01-12 03:18:27.309999872,86.80721
2023-01-12 03:19:27.309999872,86.785995
2023-01-12 03:20:27.309999872,86.811646
2023-01-12 03:21:27.309999872,86.767
2023-01-12 03:22:27.309999872,86.80267
2023-01-12 03:23:27.309999872,86.79817
2023-01-12 03:24:27.309999872,86.81097
2023-01-12 03:25:27.309999872,86.79493
2023-01-12 03:26:27.309999872,86.81584
2023-01-12 03:27:27.309999872,86.82165
2023-01-12 03:28:27.309999872,86.803566
2023-01-12 03:29:27.309999872,86.80309
2023-01-12 03:30:27.309999872,86.801544
2023-01-12 03:31:27.309999872,86.79778
2023-01-12 03:32:27.309999872,86.80668
2023-01-12 03:33:27.309999872,86.802475
2023-01-12 03:34:27.309999872,86.74335
2023-01-12 03:35:27.309999872,86.81548
2023-01-12 03:36:27.309999872,86.77875
2023-01-12 03:37:27.309999872,86.76551
2023-01-12 03:38:27.309999872,86.81111
2023-01-12 03:39:27.309999872,86.78047
2023-01-12 03:40:27.309999872,86.77592
2023-01-12 03:41:27.309999872,86.8128
2023-01-12 03:42:27.309999872,86.7785
2023-01-12 03:43:27.309999872,86.791115
2023-01-12 03:44:27.309999872,86.806
2023-01-12 03:45:27.309999872,86.769
2023-01-12 03:46:27.309999872,86.787415
2023-01-12 03:47:27.309999872,86.793465
2023-01-12 03:48:27.309999872,86.77161
2023-01-12 03:49:27.312000000,86.79515
2023-01-12 03:50:27.309999872,86.80639
2023-01-12 03:51:27.309999872,86.79436
2023-01-12 03:52:27.309999872,86.778984
2023-01-12 03:53:27.309999872,86.80579
2023-01-12 03:54:27.309999872,86.782265
2023-01-12 03:55:27.309999872,86.775475
2023-01-12 03:56:27.309999872,86.78267
2023-01-12 03:57:27.309999872,86.76793
2023-01-12 03:58:27.309999872,86.741264
2023-01-12 03:59:27.309999872,86.79709
2023-01-12 04:00:27.309999872,86.7816
2023-01-12 04:01:27.309999872,86.782875
2023-01-12 04:02:27.309999872,86.77979
2023-01-12 04:03:27.312000000,86.76583
2023-01-12 04:04:27.309999872,86.78275
2023-01-12 04:05:27.309999872,86.78598
2023-01-12 04:06:27.309999872,86.776405
2023-01-12 04:07:27.309999872,86.77343
2023-01-12 04:08:27.309999872,86.78025
2023-01-12 04:09:27.309999872,86.7525
2023-01-12 04:10:27.309999872,86.7941
2023-01-12 04:11:27.309999872,86.77829
2023-01-12 04:12:27.309999872,86.79198
2023-01-12 04:13:27.312000000,86.76069
2023-01-12 04:14:27.309999872,86.758896
2023-01-12 04:15:27.309999872,86.77327
2023-01-12 04:16:27.309999872,86.77201
2023-01-12 04:17:27.309999872,86.770805
2023-01-12 04:18:27.309999872,86.74474
2023-01-12 04:19:27.309999872,86.747505
2023-01-12 04:20:27.309999872,86.77275
2023-01-12 04:21:27.309999872,86.76744
2023-01-12 04:22:27.309999872,86.7459
2023-01-12 04:23:27.309999872,86.77343
2023-01-12 04:24:27.309999872,86.74671
2023-01-12 04:25:27.309999872,86.74247
2023-01-12 04:26:27.309999872,86.77842
2023-01-12 04:27:27.309999872,86.793564
2023-01-12 04:28:27.309999872,86.76952
2023-01-12 04:29:27.312000000,86.76381
2023-01-12 04:30:27.309999872,86.74744
2023-01-12 04:31:27.309999872,86.761955
2023-01-12 04:32:27.309999872,86.78444
2023-01-12 04:33:27.309999872,86.74911
2023-01-12 04:34:27.309999872,86.750534
2023-01-12 04:35:27.309999872,86.77576
2023-01-12 04:36:27.309999872,86.77214
2023-01-12 04:37:27.309999872,86.75448
2023-01-12 04:38:27.309999872,86.759674
2023-01-12 04:39:27.309999872,86.75359
2023-01-12 04:40:27.312000000,86.73269
2023-01-12 04:41:27.312000000,86.73383
2023-01-12 04:42:27.309999872,86.77212
2023-01-12 04:43:27.312000000,86.75177
2023-01-12 04:44:27.309999872,86.748505
2023-01-12 04:45:27.309999872,86.72456
2023-01-12 04:46:27.309999872,86.756
2023-01-12 04:47:27.309999872,86.76088
2023-01-12 04:48:27.309999872,86.754524
2023-01-12 04:49:27.309999872,86.74187
2023-01-12 04:50:27.309999872,86.75312
2023-01-12 04:51:27.309999872,86.734085
2023-01-12 04:52:27.309999872,86.72125
2023-01-12 04:53:27.309999872,86.76461
2023-01-12 04:54:27.309999872,86.74033
2023-01-12 04:55:27.309999872,86.73068
2023-01-12 04:56:27.309999872,86.73702
2023-01-12 04:57:27.309999872,86.74367
2023-01-12 04:58:27.309999872,86.755844
2023-01-12 04:59:27.309999872,86.76028
2023-01-12 05:00:27.309999872,86.734886
2023-01-12 05:01:27.309999872,86.72059
2023-01-12 05:02:27.309999872,86.752144
2023-01-12 05:03:27.309999872,86.76016
2023-01-12 05:04:27.309999872,86.73867
2023-01-12 05:05:27.309999872,86.74046
2023-01-12 05:06:27.309999872,86.7059
2023-01-12 05:07:27.309999872,86.73761
2023-01-12 05:08:27.309999872,86.749954
2023-01-12 05:09:27.309999872,86.75229
2023-01-12 05:10:27.309999872,86.73025
2023-01-12 05:11:27.309999872,86.718605
2023-01-12 05:12:27.309999872,86.73066
2023-01-12 05:13:27.313999872,86.747955
2023-01-12 05:14:27.313999872,86.751625
2023-01-12 05:15:27.309999872,86.72298
2023-01-12 05:16:27.309999872,86.71634
2023-01-12 05:17:27.309999872,86.72347
2023-01-12 05:18:27.309999872,86.70508
2023-01-12 05:19:27.309999872,86.73614
2023-01-12 05:20:27.309999872,86.71734
2023-01-12 05:21:27.309999872,86.71322
2023-01-12 05:22:27.309999872,86.71046
2023-01-12 05:23:27.309999872,86.72018
2023-01-12 05:24:27.309999872,86.721146
2023-01-12 05:25:27.309999872,86.70867
2023-01-12 05:26:27.309999872,86.73099
2023-01-12 05:27:27.309999872,86.71939
2023-01-12 05:28:27.309999872,86.72878
2023-01-12 05:29:27.309999872,86.73176
2023-01-12 05:30:27.309999872,86.74375
2023-01-12 05:31:27.309999872,86.71294
2023-01-12 05:32:27.309999872,86.73108
2023-01-12 05:33:27.309999872,86.713326
2023-01-12 05:34:27.309999872,86.709656
2023-01-12 05:35:27.309999872,86.73968
2023-01-12 05:36:27.309999872,86.730125
2023-01-12 05:37:27.309999872,86.70253
2023-01-12 05:38:27.309999872,86.736275
2023-01-12 05:39:27.312000000,86.7398
2023-01-12 05:40:27.309999872,86.73397
2023-01-12 05:41:27.309999872,86.7123
2023-01-12 05:42:27.309999872,86.70725
2023-01-12 05:43:27.309999872,86.712975
2023-01-12 05:44:27.309999872,86.70616
2023-01-12 05:45:27.309999872,86.7118
2023-01-12 05:46:27.309999872,86.716805
2023-01-12 05:47:27.309999872,86.702385
2023-01-12 05:48:27.309999872,86.71585
2023-01-12 05:49:27.309999872,86.69584
2023-01-12 05:50:27.309999872,86.726006
2023-01-12 05:51:27.309999872,86.713974
2023-01-12 05:52:27.309999872,86.69652
2023-01-12 05:53:27.309999872,86.702545
2023-01-12 05:54:27.309999872,86.69707
2023-01-12 05:55:27.309999872,86.68776
2023-01-12 05:56:27.309999872,86.7199
2023-01-12 05:57:27.309999872,86.7098
2023-01-12 05:58:27.309999872,86.69444
2023-01-12 05:59:27.309999872,86.691536
2023-01-12 06:00:27.309999872,86.68829
2023-01-12 06:01:27.309999872,86.695755
2023-01-12 06:02:27.309999872,86.71154
2023-01-12 06:03:27.312999936,86.702934
2023-01-12 06:04:27.309999872,86.68706
2023-01-12 06:05:27.312999936,86.71104
2023-01-12 06:06:27.309999872,86.67574
2023-01-12 06:07:27.309999872,86.69141
2023-01-12 06:08:27.309999872,86.68868
2023-01-12 06:09:27.309999872,86.684555
2023-01-12 06:10:27.309999872,86.67018
2023-01-12 06:11:27.309999872,86.67517
2023-01-12 06:12:27.309999872,86.70467
2023-01-12 06:13:27.309999872,86.69307
2023-01-12 06:14:27.309999872,86.68633
2023-01-12 06:15:27.309999872,86.67473
2023-01-12 06:16:27.309999872,86.69152
2023-01-12 06:17:27.312999936,86.70395
2023-01-12 06:18:27.309999872,86.68002
2023-01-12 06:19:27.309999872,86.68345
2023-01-12 06:20:27.312999936,86.68637
2023-01-12 06:21:27.312999936,86.66174
2023-01-12 06:22:27.309999872,86.68112
2023-01-12 06:23:27.309999872,86.70704
2023-01-12 06:24:27.309999872,86.68032
2023-01-12 06:25:27.309999872,86.68519
2023-01-12 06:26:27.309999872,86.68687
2023-01-12 06:27:27.309999872,86.6889
2023-01-12 06:28:27.309999872,86.67064
2023-01-12 06:29:27.309999872,86.70056
2023-01-12 06:30:27.309999872,86.67989
2023-01-12 06:31:27.309999872,86.66809
2023-01-12 06:32:27.309999872,86.68728
2023-01-12 06:33:27.309999872,86.64979
2023-01-12 06:34:27.309999872,86.66256
2023-01-12 06:35:27.309999872,86.69922
2023-01-12 06:36:27.309999872,86.66457
2023-01-12 06:37:27.309999872,86.658936
2023-01-12 06:38:27.309999872,86.690674
2023-01-12 06:39:27.309999872,86.67501
2023-01-12 06:40:27.309999872,86.652374
2023-01-12 06:41:27.309999872,86.67327
2023-01-12 06:42:27.309999872,86.66442
2023-01-12 06:43:27.309999872,86.639046
2023-01-12 06:44:27.309999872,86.63581
2023-01-12 06:45:27.309999872,86.67405
2023-01-12 06:46:27.309999872,86.66429
2023-01-12 06:47:27.309999872,86.66399
2023-01-12 06:48:27.309999872,86.6571
2023-01-12 06:49:27.309999872,86.66942
2023-01-12 06:50:27.309999872,86.6865
2023-01-12 06:51:27.309999872,86.66431
2023-01-12 06:52:27.309999872,86.64951
2023-01-12 06:53:27.309999872,86.67143
2023-01-12 06:54:27.309999872,86.66267
2023-01-12 06:55:27.309999872,86.68069
2023-01-12 06:56:27.309999872,86.653656
2023-01-12 06:57:27.309999872,86.65499
2023-01-12 06:58:27.309999872,86.665
2023-01-12 06:59:27.309999872,86.65869
2023-01-12 07:00:27.309999872,86.635826
2023-01-12 07:01:27.309999872,86.65445
2023-01-12 07:02:27.309999872,86.66657
2023-01-12 07:03:27.312000000,86.59413
2023-01-12 07:04:27.309999872,86.638504
2023-01-12 07:05:27.309999872,86.63785
2023-01-12 07:06:27.309999872,86.66475
2023-01-12 07:07:27.309999872,86.644714
2023-01-12 07:08:27.309999872,86.66589
2023-01-12 07:09:27.309999872,86.63604
2023-01-12 07:10:27.309999872,86.6544
2023-01-12 07:11:27.309999872,86.6892
2023-01-12 07:12:27.309999872,86.66046
2023-01-12 07:13:27.309999872,86.64775
2023-01-12 07:14:27.309999872,86.63638
2023-01-12 07:15:27.309999872,86.63626
2023-01-12 07:16:27.309999872,86.625404
2023-01-12 07:17:27.309999872,86.65761
2023-01-12 07:18:27.309999872,86.63185
2023-01-12 07:19:27.309999872,86.64593
2023-01-12 07:20:27.309999872,86.63828
2023-01-12 07:21:27.309999872,86.66419
2023-01-12 07:22:27.309999872,86.65929
2023-01-12 07:23:27.309999872,86.64661
2023-01-12 07:24:27.309999872,86.645676
2023-01-12 07:25:27.309999872,86.63634
2023-01-12 07:26:27.309999872,86.66193
2023-01-12 07:27:27.309999872,86.64583
2023-01-12 07:28:27.309999872,86.63768
2023-01-12 07:29:27.309999872,86.64585
2023-01-12 07:30:27.309999872,86.611855
2023-01-12 07:31:27.309999872,86.63429
2023-01-12 07:32:27.309999872,86.65557
2023-01-12 07:33:27.309999872,86.61594
2023-01-12 07:34:27.309999872,86.61989
2023-01-12 07:35:27.309999872,86.6337
2023-01-12 07:36:27.309999872,86.61373
2023-01-12 07:37:27.309999872,86.58811
2023-01-12 07:38:27.309999872,86.642685
2023-01-12 07:39:27.312999936,86.61992
2023-01-12 07:40:27.309999872,86.5931
2023-01-12 07:41:27.309999872,86.62133
2023-01-12 07:42:27.309999872,86.61883
2023-01-12 07:43:27.309999872,86.62138
2023-01-12 07:44:27.309999872,86.64369
2023-01-12 07:45:27.313999872,86.61657
2023-01-12 07:46:27.309999872,86.6059
2023-01-12 07:47:27.312000000,86.604355
2023-01-12 07:48:27.309999872,86.62727
2023-01-12 07:49:27.309999872,86.62464
2023-01-12 07:50:27.309999872,86.63699
2023-01-12 07:51:27.309999872,86.6114
2023-01-12 07:52:27.309999872,86.61489
2023-01-12 07:53:27.309999872,86.61878
2023-01-12 07:54:27.312000000,86.62548
2023-01-12 07:55:27.309999872,86.6163
2023-01-12 07:56:27.309999872,86.59417
2023-01-12 07:57:27.309999872,86.60142
2023-01-12 07:58:27.309999872,86.5721
2023-01-12 07:59:27.309999872,86.62435
2023-01-12 08:00:27.309999872,86.618034
2023-01-12 08:01:27.309999872,86.5579
2023-01-12 08:02:27.309999872,86.59413
2023-01-12 08:03:27.309999872,86.58684
2023-01-12 08:04:27.309999872,86.5696
2023-01-12 08:05:27.309999872,86.607925
2023-01-12 08:06:27.309999872,86.60899
2023-01-12 08:07:27.309999872,86.609886
2023-01-12 08:08:27.309999872,86.60816
2023-01-12 08:09:27.309999872,86.593666
2023-01-12 08:10:27.309999872,86.61252
2023-01-12 08:11:27.309999872,86.616905
2023-01-12 08:12:27.309999872,86.586395
2023-01-12 08:13:27.309999872,86.58356
2023-01-12 08:14:27.312000000,86.56309
2023-01-12 08:15:27.309999872,86.59767
2023-01-12 08:16:27.309999872,86.590034
2023-01-12 08:17:27.309999872,86.59964
2023-01-12 08:18:27.309999872,86.58576
2023-01-12 08:19:27.309999872,86.59358
2023-01-12 08:20:27.309999872,86.61758
2023-01-12 08:21:27.309999872,86.5831
2023-01-12 08:22:27.309999872,86.56948
2023-01-12 08:23:27.309999872,86.563446
2023-01-12 08:24:27.309999872,86.586044
2023-01-12 08:25:27.309999872,86.5678
2023-01-12 08:26:27.309999872,86.5958
2023-01-12 08:27:27.312000000,86.588066
2023-01-12 08:28:27.309999872,86.57043
2023-01-12 08:29:27.309999872,86.57907
2023-01-12 08:30:27.309999872,86.61311
2023-01-12 08:31:27.309999872,86.59814
2023-01-12 08:32:27.309999872,86.58308
2023-01-12 08:33:27.309999872,86.58819
2023-01-12 08:34:27.309999872,86.56838
2023-01-12 08:35:27.309999872,86.5565
2023-01-12 08:36:27.309999872,86.56313
2023-01-12 08:37:27.309999872,86.62177
2023-01-12 08:38:27.309999872,0.0
2023-01-12 08:39:27.309999872,86.61929
2023-01-12 08:40:27.309999872,86.56795
2023-01-12 08:41:27.309999872,86.58964
2023-01-12 08:42:27.309999872,86.57753
2023-01-12 08:43:27.309999872,86.56309
2023-01-12 08:44:27.309999872,86.55299
2023-01-12 08:45:27.309999872,86.59785
2023-01-12 08:46:27.309999872,86.55156
2023-01-12 08:47:27.309999872,86.55523
2023-01-12 08:48:27.309999872,86.57223
2023-01-12 08:49:27.309999872,86.536705
2023-01-12 08:50:27.309999872,86.57933
2023-01-12 08:51:27.309999872,86.57931
2023-01-12 08:52:27.309999872,86.54992
2023-01-12 08:53:27.309999872,86.54605
2023-01-12 08:54:27.309999872,86.58117
2023-01-12 08:55:27.312999936,86.573
2023-01-12 08:56:27.309999872,86.54847
2023-01-12 08:57:27.309999872,86.55337
2023-01-12 08:58:27.309999872,86.5447
2023-01-12 08:59:27.309999872,86.53241
2023-01-12 09:00:27.309999872,86.57936
2023-01-12 09:01:27.309999872,86.557335
2023-01-12 09:02:27.309999872,86.54912
2023-01-12 09:03:27.309999872,86.533806
2023-01-12 09:04:27.309999872,86.52351
2023-01-12 09:05:27.309999872,86.5441
2023-01-12 09:06:27.309999872,86.55845
2023-01-12 09:07:27.309999872,86.533966
2023-01-12 09:08:27.309999872,86.531044
2023-01-12 09:09:27.309999872,86.54387
2023-01-12 09:10:27.309999872,86.50734
2023-01-12 09:11:27.309999872,86.54796
2023-01-12 09:12:27.309999872,86.552765
2023-01-12 09:13:27.309999872,86.51112
2023-01-12 09:14:27.309999872,86.5359
2023-01-12 09:15:27.309999872,86.53277
2023-01-12 09:16:27.309999872,86.52114
2023-01-12 09:17:27.309999872,86.53677
2023-01-12 09:18:27.309999872,86.53746
2023-01-12 09:19:27.312999936,86.50033
2023-01-12 09:20:27.309999872,86.536095
2023-01-12 09:21:27.309999872,86.54573
2023-01-12 09:22:27.309999872,86.54128
2023-01-12 09:23:27.309999872,86.50898
2023-01-12 09:24:27.309999872,86.53047
2023-01-12 09:25:27.309999872,86.52084
2023-01-12 09:26:27.309999872,86.52822
2023-01-12 09:27:27.309999872,86.55139
2023-01-12 09:28:27.309999872,86.52314
2023-01-12 09:29:27.309999872,86.52155
2023-01-12 09:30:27.309999872,86.538155
2023-01-12 09:31:27.309999872,86.50818
2023-01-12 09:32:27.309999872,86.54116
2023-01-12 09:33:27.309999872,86.55984
2023-01-12 09:34:27.309999872,86.519066
2023-01-12 09:35:27.309999872,86.52246
2023-01-12 09:36:27.309999872,86.511986
2023-01-12 09:37:27.309999872,86.53484
2023-01-12 09:38:27.309999872,86.516266
2023-01-12 09:39:27.309999872,86.52395
2023-01-12 09:40:27.309999872,86.51663
2023-01-12 09:41:27.309999872,86.51574
2023-01-12 09:42:27.329999872,86.50934
2023-01-12 09:43:27.309999872,86.51226
2023-01-12 09:44:27.309999872,86.52872
2023-01-12 09:45:27.309999872,86.51448
2023-01-12 09:46:27.309999872,86.50805
2023-01-12 09:47:27.309999872,86.52567
2023-01-12 09:48:27.309999872,86.514984
2023-01-12 09:49:27.312999936,86.51846
2023-01-12 09:50:27.309999872,86.513916
2023-01-12 09:51:27.309999872,86.505844
2023-01-12 09:52:27.309999872,86.44676
2023-01-12 09:53:27.312000000,86.51073
2023-01-12 09:54:27.309999872,86.52747
2023-01-12 09:55:27.309999872,86.54485
2023-01-12 09:56:27.309999872,86.515564
2023-01-12 09:57:27.309999872,86.50446
2023-01-12 09:58:27.309999872,86.50685
2023-01-12 09:59:27.309999872,86.511024
2023-01-12 10:00:27.309999872,86.51639
2023-01-12 10:01:27.309999872,86.49909
2023-01-12 10:02:27.309999872,86.47441
2023-01-12 10:03:27.309999872,86.52175
2023-01-12 10:04:27.309999872,86.4884
2023-01-12 10:05:27.309999872,86.48671
2023-01-12 10:06:27.312000000,86.50896
2023-01-12 10:07:27.309999872,86.47653
2023-01-12 10:08:27.309999872,86.486946
2023-01-12 10:09:27.309999872,86.51636
2023-01-12 10:10:27.309999872,86.48988
2023-01-12 10:11:27.309999872,86.473274
2023-01-12 10:12:27.309999872,86.50098
2023-01-12 10:13:27.309999872,86.472
2023-01-12 10:14:27.309999872,86.48983
2023-01-12 10:15:27.309999872,86.50324
2023-01-12 10:16:27.309999872,86.48968
2023-01-12 10:17:27.309999872,86.48532
2023-01-12 10:18:27.309999872,86.47988
2023-01-12 10:19:27.315000064,86.47349
2023-01-12 10:20:27.309999872,86.49623
2023-01-12 10:21:27.309999872,86.48665
2023-01-12 10:22:27.309999872,86.47862
2023-01-12 10:23:27.309999872,86.48834
2023-01-12 10:24:27.309999872,86.48928
2023-01-12 10:25:27.312000000,86.50273
2023-01-12 10:26:27.309999872,86.48127
2023-01-12 10:27:27.309999872,86.46673
2023-01-12 10:28:27.309999872,86.44983
2023-01-12 10:29:27.309999872,86.470924
2023-01-12 10:30:27.309999872,86.49777
2023-01-12 10:31:27.309999872,86.4494
2023-01-12 10:32:27.312000000,86.47388
2023-01-12 10:33:27.309999872,86.47147
2023-01-12 10:34:27.309999872,86.4358
2023-01-12 10:35:27.309999872,86.429665
2023-01-12 10:36:27.309999872,86.48538
2023-01-12 10:37:27.309999872,86.453156
2023-01-12 10:38:27.309999872,86.4433
2023-01-12 10:39:27.309999872,86.47761
2023-01-12 10:40:27.309999872,86.46235
2023-01-12 10:41:27.309999872,86.47571
2023-01-12 10:42:27.309999872,86.44803
2023-01-12 10:43:27.309999872,86.459984
2023-01-12 10:44:27.309999872,86.40207
2023-01-12 10:45:27.309999872,86.45798
2023-01-12 10:46:27.309999872,86.45509
2023-01-12 10:47:27.309999872,86.49245
2023-01-12 10:48:27.309999872,86.4471
2023-01-12 10:49:27.309999872,86.44928
2023-01-12 10:50:27.309999872,86.44737
2023-01-12 10:51:27.312000000,86.45606
2023-01-12 10:52:27.309999872,86.486725
2023-01-12 10:53:27.309999872,86.486176
2023-01-12 10:54:27.309999872,86.455154
2023-01-12 10:55:27.309999872,86.40531
2023-01-12 10:56:27.309999872,86.43136
2023-01-12 10:57:27.309999872,86.4706
2023-01-12 10:58:27.309999872,86.448685
2023-01-12 10:59:27.309999872,86.43246
2023-01-12 11:00:27.309999872,86.43083
2023-01-12 11:01:27.309999872,86.42819
2023-01-12 11:02:27.309999872,86.44896
2023-01-12 11:03:27.309999872,86.44416
2023-01-12 11:04:27.309999872,86.4253
2023-01-12 11:05:27.309999872,86.43262
2023-01-12 11:06:27.309999872,86.37245
2023-01-12 11:07:27.309999872,86.42209
2023-01-12 11:08:27.312999936,86.45103
2023-01-12 11:09:27.309999872,86.45413
2023-01-12 11:10:27.309999872,86.41027
2023-01-12 11:11:27.309999872,86.42339
2023-01-12 11:12:27.309999872,86.43062
2023-01-12 11:13:27.309999872,86.44124
2023-01-12 11:14:27.309999872,86.43103
2023-01-12 11:15:27.309999872,86.429985
2023-01-12 11:16:27.309999872,86.404236
2023-01-12 11:17:27.309999872,86.42576
2023-01-12 11:18:27.309999872,86.44091
2023-01-12 11:19:27.309999872,86.425285
2023-01-12 11:20:27.309999872,86.40557
2023-01-12 11:21:27.309999872,86.41692
2023-01-12 11:22:27.309999872,86.41515
2023-01-12 11:23:27.309999872,86.40072
2023-01-12 11:24:27.309999872,86.43848
2023-01-12 11:25:27.309999872,86.40146
2023-01-12 11:26:27.309999872,86.408844
2023-01-12 11:27:27.309999872,86.42578
2023-01-12 11:28:27.309999872,86.39196
2023-01-12 11:29:27.309999872,86.41817
2023-01-12 11:30:27.309999872,86.427536
2023-01-12 11:31:27.313999872,86.39488
2023-01-12 11:32:27.309999872,86.39307
2023-01-12 11:33:27.309999872,86.39777
2023-01-12 11:34:27.309999872,86.40431
2023-01-12 11:35:27.309999872,86.39256
2023-01-12 11:36:27.309999872,86.40445
2023-01-12 11:37:27.309999872,86.404564
2023-01-12 11:38:27.309999872,86.39589
2023-01-12 11:39:27.309999872,86.38976
2023-01-12 11:40:27.309999872,86.401695
2023-01-12 11:41:27.309999872,86.39068
2023-01-12 11:42:27.309999872,86.39521
2023-01-12 11:43:27.309999872,86.35696
2023-01-12 11:44:27.309999872,86.39919
2023-01-12 11:45:27.309999872,86.40581
2023-01-12 11:46:27.309999872,86.38214
2023-01-12 11:47:27.309999872,86.39292
2023-01-12 11:48:27.309999872,86.38249
2023-01-12 11:49:27.309999872,86.36149
2023-01-12 11:50:27.309999872,86.39606
2023-01-12 11:51:27.309999872,86.40557
2023-01-12 11:52:27.309999872,86.3726
2023-01-12 11:53:27.309999872,86.38027
2023-01-12 11:54:27.309999872,86.39579
2023-01-12 11:55:27.309999872,86.38914
2023-01-12 11:56:27.309999872,86.36351
2023-01-12 11:57:27.309999872,86.36954
2023-01-12 11:58:27.309999872,86.35415
2023-01-12 11:59:27.309999872,86.3843
2023-01-12 12:00:27.309999872,86.383545
2023-01-12 12:01:27.309999872,86.3797
2023-01-12 12:02:27.309999872,86.36258
2023-01-12 12:03:27.309999872,86.371
2023-01-12 12:04:27.309999872,86.38842
2023-01-12 12:05:27.312999936,86.36968
2023-01-12 12:06:27.309999872,86.39261
2023-01-12 12:07:27.309999872,86.367905
2023-01-12 12:08:27.309999872,86.36316
2023-01-12 12:09:27.309999872,86.36049
2023-01-12 12:10:27.309999872,86.34963
2023-01-12 12:11:27.309999872,86.37516
2023-01-12 12:12:27.309999872,86.39557
2023-01-12 12:13:27.309999872,86.28586
2023-01-12 12:14:27.309999872,86.351204
2023-01-12 12:15:27.309999872,86.36568
2023-01-12 12:16:27.309999872,86.33972
2023-01-12 12:17:27.309999872,86.36596
2023-01-12 12:18:27.309999872,86.36685
2023-01-12 12:19:27.313999872,86.326935
2023-01-12 12:20:27.309999872,86.35891
2023-01-12 12:21:27.309999872,86.3616
2023-01-12 12:22:27.309999872,86.31031
2023-01-12 12:23:27.309999872,86.36947
2023-01-12 12:24:27.309999872,86.37261
2023-01-12 12:25:27.313999872,86.33244
2023-01-12 12:26:27.309999872,86.35387
2023-01-12 12:27:27.312999936,86.34512
2023-01-12 12:28:27.309999872,86.38948
2023-01-12 12:29:27.309999872,86.42475
2023-01-12 12:30:27.309999872,86.37644
2023-01-12 12:31:27.309999872,86.36611
2023-01-12 12:32:27.309999872,86.33829
2023-01-12 12:33:27.309999872,86.34356
2023-01-12 12:34:27.309999872,86.35962
2023-01-12 12:35:27.309999872,86.33838
2023-01-12 12:36:27.309999872,86.3404
2023-01-12 12:37:27.309999872,86.31482
2023-01-12 12:38:27.309999872,86.3415
2023-01-12 12:39:27.312999936,86.345314
2023-01-12 12:40:27.309999872,86.32104
2023-01-12 12:41:27.309999872,86.323
2023-01-12 12:42:27.309999872,86.324875
2023-01-12 12:43:27.309999872,86.3398
2023-01-12 12:44:27.309999872,86.33142
2023-01-12 12:45:27.309999872,86.332306
2023-01-12 12:46:27.309999872,86.314026
2023-01-12 12:47:27.309999872,86.32063
2023-01-12 12:48:27.309999872,86.335106
2023-01-12 12:49:27.309999872,86.34528
2023-01-12 12:50:27.309999872,86.2895
2023-01-12 12:51:27.309999872,86.313805
2023-01-12 12:52:27.309999872,86.32069
